"module","gene"
"WGCNA_brown","DHRS7"
"WGCNA_brown","SUSD6"
"WGCNA_brown","SERPINA4"
"WGCNA_brown","MTHFD1"
"WGCNA_brown","PSMC1"
"WGCNA_brown","APEX1"
"WGCNA_brown","CINP"
"WGCNA_brown","CHD8"
"WGCNA_brown","DCAF11"
"WGCNA_brown","PSMA6"
"WGCNA_brown","GMPR2"
"WGCNA_brown","IFT52"
"WGCNA_brown","NDRG3"
"WGCNA_brown","GID8"
"WGCNA_brown","CDS2"
"WGCNA_brown","SEC23B"
"WGCNA_brown","TM9SF4"
"WGCNA_brown","POFUT1"
"WGCNA_brown","KIF3B"
"WGCNA_brown","TTI1"
"WGCNA_brown","AHCY"
"WGCNA_brown","FAM83D"
"WGCNA_brown","DHX35"
"WGCNA_brown","APMAP"
"WGCNA_brown","SMAD7"
"WGCNA_brown","CSTF2"
"WGCNA_brown","MXRA5"
"WGCNA_brown","TBL1X"
"WGCNA_brown","GPR143"
"WGCNA_brown","MCTS2"
"WGCNA_brown","MTMR8"
"WGCNA_brown","PGK1"
"WGCNA_brown","UBL4A"
"WGCNA_brown","CD40LG"
"WGCNA_brown","MAGED2"
"WGCNA_brown","GLA"
"WGCNA_brown","ACP5"
"WGCNA_brown","PARP4"
"WGCNA_brown","SLC25A15"
"WGCNA_brown","OLFM4"
"WGCNA_brown","NUP93"
"WGCNA_brown","POLR2C"
"WGCNA_brown","CFAP263"
"WGCNA_brown","PSMD7"
"WGCNA_brown","TANGO6"
"WGCNA_brown","SLC7A6OS"
"WGCNA_brown","MON1B"
"WGCNA_brown","SEC14L5"
"WGCNA_brown","NOMO3"
"WGCNA_brown","CRYM"
"WGCNA_brown","ZNF174"
"WGCNA_brown","UBFD1"
"WGCNA_brown","EARS2"
"WGCNA_brown","GGA2"
"WGCNA_brown","HMOX2"
"WGCNA_brown","DNAJA3"
"WGCNA_brown","BFAR"
"WGCNA_brown","XYLT1"
"WGCNA_brown","NOMO1"
"WGCNA_brown","VPS35L"
"WGCNA_brown","KNOP1"
"WGCNA_brown","HERC1"
"WGCNA_brown","FAH"
"WGCNA_brown","EHD4"
"WGCNA_brown","BMF"
"WGCNA_brown","BRF2"
"WGCNA_brown","TRIM35"
"WGCNA_brown","CA2"
"WGCNA_brown","INTS9"
"WGCNA_brown","CPQ"
"WGCNA_brown","CCN4"
"WGCNA_brown","NCALD"
"WGCNA_brown","ANXA13"
"WGCNA_brown","SH2D4A"
"WGCNA_brown","INTS10"
"WGCNA_brown","TNFRSF10A"
"WGCNA_brown","HNRNPL"
"WGCNA_brown","ARHGEF18"
"WGCNA_brown","POP4"
"WGCNA_brown","DNASE2"
"WGCNA_brown","WNT2"
"WGCNA_brown","COBL"
"WGCNA_brown","GARS1"
"WGCNA_brown","NPTX2"
"WGCNA_brown","SERPINE1"
"WGCNA_brown","ACTR3C"
"WGCNA_brown","CHCHD3"
"WGCNA_brown","EIF4H"
"WGCNA_brown","TRIM14"
"WGCNA_brown","PTGR1"
"WGCNA_brown","RGP1"
"WGCNA_brown","APBA1"
"WGCNA_brown","PDLIM1"
"WGCNA_brown","TWNK"
"WGCNA_brown","PITRM1"
"WGCNA_brown","STN1"
"WGCNA_brown","XPNPEP1"
"WGCNA_brown","KPNB1"
"WGCNA_brown","GOSR2"
"WGCNA_brown","PNPO"
"WGCNA_brown","CBX1"
"WGCNA_brown","C1QBP"
"WGCNA_brown","PSMD11"
"WGCNA_brown","MLX"
"WGCNA_brown","LRRC59"
"WGCNA_brown","DUSP3"
"WGCNA_brown","EFNB3"
"WGCNA_brown","DHRS7B"
"WGCNA_brown","TNFAIP1"
"WGCNA_brown","CWH43"
"WGCNA_brown","NFKB1"
"WGCNA_brown","MANBA"
"WGCNA_brown","SLC2A9"
"WGCNA_brown","FAM149A"
"WGCNA_brown","ZBTB16"
"WGCNA_brown","MTCH2"
"WGCNA_brown","HSPA8"
"WGCNA_brown","P2RX3"
"WGCNA_brown","OSBP"
"WGCNA_brown","CCND1"
"WGCNA_brown","PRPF19"
"WGCNA_brown","HPX"
"WGCNA_brown","NUP98"
"WGCNA_brown","CORO1C"
"WGCNA_brown","DAO"
"WGCNA_brown","TSPAN11"
"WGCNA_brown","MLEC"
"WGCNA_brown","ATP5F1B"
"WGCNA_brown","LTA4H"
"WGCNA_brown","SLC6A12"
"WGCNA_brown","SH2B3"
"WGCNA_brown","AKAP3"
"WGCNA_brown","MANSC1"
"WGCNA_brown","DUSP16"
"WGCNA_brown","CDK2AP1"
"WGCNA_brown","OAS2"
"WGCNA_brown","SPRING1"
"WGCNA_brown","VDR"
"WGCNA_brown","TIMELESS"
"WGCNA_brown","GAPDH"
"WGCNA_brown","TPI1"
"WGCNA_brown","LPCAT3"
"WGCNA_brown","APOBEC1"
"WGCNA_brown","LDHB"
"WGCNA_brown","BTN3A3"
"WGCNA_brown","ULBP1"
"WGCNA_brown","MCM3"
"WGCNA_brown","RNF8"
"WGCNA_brown","GPLD1"
"WGCNA_brown","UNC93A"
"WGCNA_brown","SLC22A2"
"WGCNA_brown","PACRG"
"WGCNA_brown","FAM120B"
"WGCNA_brown","SLC29A1"
"WGCNA_brown","MEP1A"
"WGCNA_brown","CEP72"
"WGCNA_brown","KIF20A"
"WGCNA_brown","MRPS27"
"WGCNA_brown","PCDHB5"
"WGCNA_brown","HAVCR1"
"WGCNA_brown","ARSB"
"WGCNA_brown","TARS1"
"WGCNA_brown","AGXT2"
"WGCNA_brown","WWC1"
"WGCNA_brown","ERGIC1"
"WGCNA_brown","ACTR8"
"WGCNA_brown","TBCCD1"
"WGCNA_brown","HRG"
"WGCNA_brown","AMOTL2"
"WGCNA_brown","PCCB"
"WGCNA_brown","USP4"
"WGCNA_brown","DRC9"
"WGCNA_brown","UMPS"
"WGCNA_brown","SLC41A3"
"WGCNA_brown","KLHL18"
"WGCNA_brown","MAPKAPK3"
"WGCNA_brown","NCL"
"WGCNA_brown","NRBP1"
"WGCNA_brown","FN1"
"WGCNA_brown","GGCX"
"WGCNA_brown","PDCL3"
"WGCNA_brown","IL1R2"
"WGCNA_brown","IL1RL2"
"WGCNA_brown","UXS1"
"WGCNA_brown","HDLBP"
"WGCNA_brown","PPP1R7"
"WGCNA_brown","ODC1"
"WGCNA_brown","NOL10"
"WGCNA_brown","SLC1A4"
"WGCNA_brown","PNO1"
"WGCNA_brown","THADA"
"WGCNA_brown","EPAS1"
"WGCNA_brown","PARD3B"
"WGCNA_brown","ALMS1"
"WGCNA_brown","DHCR24"
"WGCNA_brown","CEP104"
"WGCNA_brown","TCEANC2"
"WGCNA_brown","MRPL37"
"WGCNA_brown","ICMT"
"WGCNA_brown","ELAPOR1"
"WGCNA_brown","HDAC1"
"WGCNA_brown","RNF19B"
"WGCNA_brown","MFN2"
"WGCNA_brown","SMG7"
"WGCNA_brown","PRDM2"
"WGCNA_brown","AGMAT"
"WGCNA_brown","TTF2"
"WGCNA_brown","HAO2"
"WGCNA_brown","OSCP1"
"WGCNA_brown","AIRIM"
"WGCNA_brown","NID1"
"WGCNA_brown","RIMS3"
"WGCNA_brown","PINK1-AS"
"WGCNA_brown","APH1A"
"WGCNA_brown","SLC2A1"
"WGCNA_brown","MPL"
"WGCNA_brown","PIK3R3"
"WGCNA_brown","NSUN4"
"WGCNA_brown","FASLG"
"WGCNA_brown","SERPINC1"
"WGCNA_brown","MAN1C1"
"WGCNA_brown","RPS6KA1"
"WGCNA_brown","CENPF"
"WGCNA_brown","CHRNB4"
"WGCNA_brown","ALDH8A1"
"WGCNA_brown","DCLRE1B"
"WGCNA_brown","RPN2"
"WGCNA_brown","STBD1"
"WGCNA_brown","CYP20A1"
"WGCNA_brown","FKBP15"
"WGCNA_brown","TRIM32"
"WGCNA_brown","NEK6"
"WGCNA_brown","MAPKAP1"
"WGCNA_brown","INVS"
"WGCNA_brown","DCAF4"
"WGCNA_brown","IRF2BPL"
"WGCNA_brown","ACOT2"
"WGCNA_brown","AREL1"
"WGCNA_brown","TTLL5"
"WGCNA_brown","DLST"
"WGCNA_brown","EIF2B2"
"WGCNA_brown","NRDE2"
"WGCNA_brown","COQ6"
"WGCNA_brown","GPR75"
"WGCNA_brown","IFIT3"
"WGCNA_brown","TCTN3"
"WGCNA_brown","ARMH3"
"WGCNA_brown","GOT1"
"WGCNA_brown","CPN1"
"WGCNA_brown","KANSL1"
"WGCNA_brown","PCDHB12"
"WGCNA_brown","TCP1"
"WGCNA_brown","SNX19"
"WGCNA_brown","TEX11"
"WGCNA_brown","CCDC77"
"WGCNA_brown","TGFBI"
"WGCNA_brown","FAM53C"
"WGCNA_brown","KDM3B"
"WGCNA_brown","UTP20"
"WGCNA_brown","ADRA1A"
"WGCNA_brown","EPHX2"
"WGCNA_brown","UBIAD1"
"WGCNA_brown","NCAPH"
"WGCNA_brown","TMEM131L"
"WGCNA_brown","ABCC11"
"WGCNA_brown","PLBD1"
"WGCNA_brown","IAPP"
"WGCNA_brown","RGSL1"
"WGCNA_brown","CAT"
"WGCNA_brown","ZSCAN20"
"WGCNA_brown","CLCC1"
"WGCNA_brown","PLG"
"WGCNA_brown","PRXL2A"
"WGCNA_brown","PMS2"
"WGCNA_brown","FKBP9"
"WGCNA_brown","MRM2"
"WGCNA_brown","ACO1"
"WGCNA_brown","KIAA1549"
"WGCNA_brown","ZWINT"
"WGCNA_brown","ACOT9"
"WGCNA_brown","PRDX4"
"WGCNA_brown","ATP7B"
"WGCNA_brown","OPTN"
"WGCNA_brown","SPATS2"
"WGCNA_brown","ORMDL2"
"WGCNA_brown","TUBA1B"
"WGCNA_brown","KBTBD4"
"WGCNA_brown","SLC36A1"
"WGCNA_brown","AGO2"
"WGCNA_brown","MOGAT1"
"WGCNA_brown","TTPAL"
"WGCNA_brown","PIGT"
"WGCNA_brown","ZNFX1"
"WGCNA_brown","PEPD"
"WGCNA_brown","XPO5"
"WGCNA_brown","AHNAK"
"WGCNA_brown","EMC3"
"WGCNA_brown","SEPTIN6"
"WGCNA_brown","MRPS7"
"WGCNA_brown","GRIA3"
"WGCNA_brown","C3"
"WGCNA_brown","DTD1"
"WGCNA_brown","STK35"
"WGCNA_brown","TBC1D20"
"WGCNA_brown","PSMB2"
"WGCNA_brown","IGFLR1"
"WGCNA_brown","NR1D1"
"WGCNA_brown","BECN1"
"WGCNA_brown","ELK1"
"WGCNA_brown","ZC4H2"
"WGCNA_brown","MASP1"
"WGCNA_brown","EMC1"
"WGCNA_brown","UBR4"
"WGCNA_brown","SLC35E1"
"WGCNA_brown","MACF1"
"WGCNA_brown","METTL16"
"WGCNA_brown","ZNF835"
"WGCNA_brown","AKAP9"
"WGCNA_brown","HIP1"
"WGCNA_brown","RFPL3"
"WGCNA_brown","IFT22"
"WGCNA_brown","CGNL1"
"WGCNA_brown","INO80"
"WGCNA_brown","IVD"
"WGCNA_brown","CALML4"
"WGCNA_brown","E2F8"
"WGCNA_brown","PIMREG"
"WGCNA_brown","BCL2L2"
"WGCNA_brown","AJUBA"
"WGCNA_brown","PARP2"
"WGCNA_brown","TTI2"
"WGCNA_brown","LBP"
"WGCNA_brown","GNL3L"
"WGCNA_brown","SH3BP4"
"WGCNA_brown","ACE2"
"WGCNA_brown","SNX9"
"WGCNA_brown","NDUFA10"
"WGCNA_brown","CAMSAP1"
"WGCNA_brown","CYP2E1"
"WGCNA_brown","ZNF317"
"WGCNA_brown","ZNF426"
"WGCNA_brown","MPP1"
"WGCNA_brown","UBE4B"
"WGCNA_brown","ULBP2"
"WGCNA_brown","ULBP3"
"WGCNA_brown","AAR2"
"WGCNA_brown","ACSS2"
"WGCNA_brown","EDA2R"
"WGCNA_brown","ARHGEF9"
"WGCNA_brown","GINS2"
"WGCNA_brown","CAP1"
"WGCNA_brown","RAB11FIP4"
"WGCNA_brown","TRAF3"
"WGCNA_brown","ADGRE3"
"WGCNA_brown","HACL1"
"WGCNA_brown","RFTN1"
"WGCNA_brown","C3ORF20"
"WGCNA_brown","GALNT15"
"WGCNA_brown","PSME3"
"WGCNA_brown","ACLY"
"WGCNA_brown","VPS25"
"WGCNA_brown","DIAPH1"
"WGCNA_brown","EXOC4"
"WGCNA_brown","ANO1"
"WGCNA_brown","KHDRBS3"
"WGCNA_brown","CHD1L"
"WGCNA_brown","ZNF132"
"WGCNA_brown","C19ORF12"
"WGCNA_brown","FAAP24"
"WGCNA_brown","TRIM21"
"WGCNA_brown","RAF1"
"WGCNA_brown","IMMT"
"WGCNA_brown","RPA1"
"WGCNA_brown","SERPINF1"
"WGCNA_brown","TBC1D14"
"WGCNA_brown","LANCL2"
"WGCNA_brown","DDC"
"WGCNA_brown","MATN2"
"WGCNA_brown","SDF2"
"WGCNA_brown","TERF2"
"WGCNA_brown","PTPRA"
"WGCNA_brown","DAP3"
"WGCNA_brown","APCS"
"WGCNA_brown","MMACHC"
"WGCNA_brown","BHMT2"
"WGCNA_brown","KANK4"
"WGCNA_brown","SLC14A2"
"WGCNA_brown","ATP8A2"
"WGCNA_brown","WASF3"
"WGCNA_brown","MYH10"
"WGCNA_brown","SCO1"
"WGCNA_brown","SLC41A1"
"WGCNA_brown","EPSTI1"
"WGCNA_brown","MORC4"
"WGCNA_brown","EPHB2"
"WGCNA_brown","CNDP2"
"WGCNA_brown","LARGE1"
"WGCNA_brown","SBF2"
"WGCNA_brown","MICAL2"
"WGCNA_brown","ERG28"
"WGCNA_brown","ELP3"
"WGCNA_brown","ADAMDEC1"
"WGCNA_brown","IRAK2"
"WGCNA_brown","VHL"
"WGCNA_brown","BHLHE40"
"WGCNA_brown","HMGCS2"
"WGCNA_brown","PTGFRN"
"WGCNA_brown","ARF3"
"WGCNA_brown","TMEM106C"
"WGCNA_brown","IL2RA"
"WGCNA_brown","ECHDC3"
"WGCNA_brown","SLC35D4"
"WGCNA_brown","KCTD1"
"WGCNA_brown","CABLES1"
"WGCNA_brown","GNL2"
"WGCNA_brown","APLNR"
"WGCNA_brown","FADS2"
"WGCNA_brown","UBAC2"
"WGCNA_brown","POGLUT2"
"WGCNA_brown","STT3A"
"WGCNA_brown","GOLM1"
"WGCNA_brown","OASL"
"WGCNA_brown","P2RX4"
"WGCNA_brown","TRAFD1"
"WGCNA_brown","OCM2"
"WGCNA_brown","HILPDA"
"WGCNA_brown","GLS2"
"WGCNA_brown","TSPAN31"
"WGCNA_brown","ZC3H10"
"WGCNA_brown","PRADC1"
"WGCNA_brown","SEMA4F"
"WGCNA_brown","CCT7"
"WGCNA_brown","BCO1"
"WGCNA_brown","URB2"
"WGCNA_brown","TAF5L"
"WGCNA_brown","GLUL"
"WGCNA_brown","LAMC1"
"WGCNA_brown","TTLL4"
"WGCNA_brown","ITM2C"
"WGCNA_brown","TMBIM1"
"WGCNA_brown","EIF4E2"
"WGCNA_brown","TMEM127"
"WGCNA_brown","TGFBRAP1"
"WGCNA_brown","APPL2"
"WGCNA_brown","RPL13AP25"
"WGCNA_brown","TNS3"
"WGCNA_brown","ZDHHC4"
"WGCNA_brown","CIDEB"
"WGCNA_brown","TEX2"
"WGCNA_brown","DCAF7"
"WGCNA_brown","KAT7"
"WGCNA_brown","HS6ST1"
"WGCNA_brown","UGGT1"
"WGCNA_brown","DNAJC1"
"WGCNA_brown","LRRC8A"
"WGCNA_brown","RALGPS1"
"WGCNA_brown","CDK5RAP2"
"WGCNA_brown","TLR4"
"WGCNA_brown","ALDOB"
"WGCNA_brown","CTSV"
"WGCNA_brown","ALDH1B1"
"WGCNA_brown","IGFBPL1"
"WGCNA_brown","PPIL1"
"WGCNA_brown","GMPR"
"WGCNA_brown","CMTR1"
"WGCNA_brown","CAPN11"
"WGCNA_brown","TRIM10"
"WGCNA_brown","TAF8"
"WGCNA_brown","FGFBP2"
"WGCNA_brown","SLCO2B1"
"WGCNA_brown","PRCP"
"WGCNA_brown","RNF121"
"WGCNA_brown","MRPL15"
"WGCNA_brown","SLC37A4"
"WGCNA_brown","RMDN3"
"WGCNA_brown","BCAR3"
"WGCNA_brown","CENPO"
"WGCNA_brown","ASCC1"
"WGCNA_brown","PLA2G12B"
"WGCNA_brown","ATIC"
"WGCNA_brown","SMARCAL1"
"WGCNA_brown","PARP16"
"WGCNA_brown","SHROOM3"
"WGCNA_brown","HADH"
"WGCNA_brown","GUCD1"
"WGCNA_brown","RNF185"
"WGCNA_brown","C1RL"
"WGCNA_brown","PEX5"
"WGCNA_brown","INHBE"
"WGCNA_brown","SLC7A1"
"WGCNA_brown","RDH16"
"WGCNA_brown","ESYT1"
"WGCNA_brown","ZNF740"
"WGCNA_brown","RTN1"
"WGCNA_brown","ADAM21"
"WGCNA_brown","MFAP1"
"WGCNA_brown","SORD"
"WGCNA_brown","PCSK6"
"WGCNA_brown","CYP1A2"
"WGCNA_brown","RHCG"
"WGCNA_brown","ABHD2"
"WGCNA_brown","EFL1"
"WGCNA_brown","GLYR1"
"WGCNA_brown","PMM2"
"WGCNA_brown","PARN"
"WGCNA_brown","FTO"
"WGCNA_brown","UQCRC2"
"WGCNA_brown","MYLK3"
"WGCNA_brown","MARVELD3"
"WGCNA_brown","MBTPS1"
"WGCNA_brown","MEAK7"
"WGCNA_brown","ZSCAN32"
"WGCNA_brown","PDPK1"
"WGCNA_brown","UTP4"
"WGCNA_brown","NOB1"
"WGCNA_brown","SSH2"
"WGCNA_brown","ARSG"
"WGCNA_brown","BCAS3"
"WGCNA_brown","AFG3L2"
"WGCNA_brown","MEP1B"
"WGCNA_brown","EIF4A3"
"WGCNA_brown","WDR45B"
"WGCNA_brown","APP"
"WGCNA_brown","URB1"
"WGCNA_brown","NLRP12"
"WGCNA_brown","SLC47A1"
"WGCNA_brown","ZNF473"
"WGCNA_brown","PGD"
"WGCNA_brown","NBPF3"
"WGCNA_brown","SYPL2"
"WGCNA_brown","SLC44A3"
"WGCNA_brown","IGSF3"
"WGCNA_brown","ALDH9A1"
"WGCNA_brown","GPA33"
"WGCNA_brown","SDHC"
"WGCNA_brown","ISG20L2"
"WGCNA_brown","TUFT1"
"WGCNA_brown","RFX5"
"WGCNA_brown","CERS2"
"WGCNA_brown","EIF2D"
"WGCNA_brown","TPM3"
"WGCNA_brown","UBAP2L"
"WGCNA_brown","SLC39A1"
"WGCNA_brown","CREB3L4"
"WGCNA_brown","ILF2"
"WGCNA_brown","GALNT2"
"WGCNA_brown","PARP1"
"WGCNA_brown","PSEN2"
"WGCNA_brown","PDIA6"
"WGCNA_brown","GALM"
"WGCNA_brown","ABCG8"
"WGCNA_brown","CIAO1"
"WGCNA_brown","SNRNP200"
"WGCNA_brown","EXOC6B"
"WGCNA_brown","TEX261"
"WGCNA_brown","MALL"
"WGCNA_brown","TMEM177"
"WGCNA_brown","POLR2D"
"WGCNA_brown","SUMF1"
"WGCNA_brown","ACKR3"
"WGCNA_brown","FANCD2"
"WGCNA_brown","RETREG2"
"WGCNA_brown","ACKR2"
"WGCNA_brown","GASK1A"
"WGCNA_brown","LRIG1"
"WGCNA_brown","LIMD1"
"WGCNA_brown","TCTA"
"WGCNA_brown","DCAF1"
"WGCNA_brown","AHSG"
"WGCNA_brown","GC"
"WGCNA_brown","ADAMTS16"
"WGCNA_brown","FARS2"
"WGCNA_brown","GFOD1"
"WGCNA_brown","DAAM2"
"WGCNA_brown","GNA12"
"WGCNA_brown","MDH2"
"WGCNA_brown","ATXN7L1"
"WGCNA_brown","ZC3HAV1L"
"WGCNA_brown","TMEM140"
"WGCNA_brown","SHROOM2"
"WGCNA_brown","SH3KBP1"
"WGCNA_brown","MSN"
"WGCNA_brown","CCNB3"
"WGCNA_brown","SLC16A2"
"WGCNA_brown","NONO"
"WGCNA_brown","SNX12"
"WGCNA_brown","PRPS1"
"WGCNA_brown","IGSF1"
"WGCNA_brown","RPL10"
"WGCNA_brown","GINS4"
"WGCNA_brown","DNAJC5B"
"WGCNA_brown","MRPS28"
"WGCNA_brown","ALAD"
"WGCNA_brown","ASTN2"
"WGCNA_brown","WDR31"
"WGCNA_brown","SURF4"
"WGCNA_brown","GPR107"
"WGCNA_brown","FAM171A1"
"WGCNA_brown","PARD3"
"WGCNA_brown","POLR3A"
"WGCNA_brown","HABP2"
"WGCNA_brown","ITPRIP"
"WGCNA_brown","CNNM2"
"WGCNA_brown","PAMR1"
"WGCNA_brown","PTPRJ"
"WGCNA_brown","INTS4"
"WGCNA_brown","PAK1"
"WGCNA_brown","NCAM1"
"WGCNA_brown","LAMTOR1"
"WGCNA_brown","KAT14"
"WGCNA_brown","FADS1"
"WGCNA_brown","FEZ1"
"WGCNA_brown","GPHA2"
"WGCNA_brown","SLC22A9"
"WGCNA_brown","MRPL49"
"WGCNA_brown","SLC9D1"
"WGCNA_brown","TIRAP"
"WGCNA_brown","CNDP1"
"WGCNA_brown","CCT5"
"WGCNA_brown","DOCK1"
"WGCNA_brown","RILPL2"
"WGCNA_brown","UBC"
"WGCNA_brown","NOCT"
"WGCNA_brown","DCP1B"
"WGCNA_brown","UBE3B"
"WGCNA_brown","MAT1A"
"WGCNA_brown","EXT2"
"WGCNA_brown","VIPAS39"
"WGCNA_brown","CDC123"
"WGCNA_brown","ACAD8"
"WGCNA_brown","NCAPD3"
"WGCNA_brown","AKR1C2"
"WGCNA_brown","ITIH2"
"WGCNA_brown","INPP1"
"WGCNA_brown","TMEM45B"
"WGCNA_brown","NBAS"
"WGCNA_brown","PABPC3"
"WGCNA_brown","AP1S3"
"WGCNA_brown","FAM168B"
"WGCNA_brown","MGAT5"
"WGCNA_brown","ATP5F1A"
"WGCNA_brown","TGOLN2"
"WGCNA_brown","PFKM"
"WGCNA_brown","PELO"
"WGCNA_brown","MR1"
"WGCNA_brown","CDYL"
"WGCNA_brown","TXNDC11"
"WGCNA_brown","ACMSD"
"WGCNA_brown","PLA2R1"
"WGCNA_brown","PID1"
"WGCNA_brown","HS3ST3A1"
"WGCNA_brown","ANKH"
"WGCNA_brown","PRKCA"
"WGCNA_brown","PGCKA1"
"WGCNA_brown","FAM167A"
"WGCNA_brown","PGM5"
"WGCNA_brown","CNTNAP3B"
"WGCNA_brown","PLCL2"
"WGCNA_brown","PIEZO2"
"WGCNA_brown","OXA1L"
"WGCNA_brown","ZKSCAN2"
"WGCNA_brown","PDIA4"
"WGCNA_brown","PPARGC1B"
"WGCNA_brown","ELMO1"
"WGCNA_brown","MIDEAS"
"WGCNA_brown","FAM161B"
"WGCNA_brown","ADAMTSL3"
"WGCNA_brown","SFXN2"
"WGCNA_brown","PTDSS1"
"WGCNA_brown","EEF1A1"
"WGCNA_brown","UBE2L6"
"WGCNA_brown","ZDHHC5"
"WGCNA_brown","UTP14A"
"WGCNA_brown","AIFM1"
"WGCNA_brown","ZNF689"
"WGCNA_brown","SLC6A1"
"WGCNA_brown","NRG1"
"WGCNA_brown","CPT2"
"WGCNA_brown","MYO1E"
"WGCNA_brown","SLC35B2"
"WGCNA_brown","MX1"
"WGCNA_brown","C2CD2"
"WGCNA_brown","TMEM268"
"WGCNA_brown","AGAP1"
"WGCNA_brown","PAFAH2"
"WGCNA_brown","XDH"
"WGCNA_brown","EYA3"
"WGCNA_brown","FANCC"
"WGCNA_brown","MRAS"
"WGCNA_brown","RHBDL2"
"WGCNA_brown","H4C8"
"WGCNA_brown","KCNB1"
"WGCNA_brown","B4GALT5"
"WGCNA_brown","CD1A"
"WGCNA_brown","TMED4"
"WGCNA_brown","COPG2"
"WGCNA_brown","TAGLN2"
"WGCNA_brown","NDUFS2"
"WGCNA_brown","TOMM40L"
"WGCNA_brown","EPB41"
"WGCNA_brown","IFNAR2"
"WGCNA_brown","IFNGR2"
"WGCNA_brown","GART"
"WGCNA_brown","UBE2Z"
"WGCNA_brown","HLCS"
"WGCNA_brown","GOLGA6A"
"WGCNA_brown","PADI4"
"WGCNA_brown","CYB5R1"
"WGCNA_brown","AMFR"
"WGCNA_brown","FAM131B"
"WGCNA_brown","PSKH1"
"WGCNA_brown","CCDC117"
"WGCNA_brown","ZNF221"
"WGCNA_brown","ARHGAP35"
"WGCNA_brown","FNDC5"
"WGCNA_brown","ABCG1"
"WGCNA_brown","TRAPPC10"
"WGCNA_brown","ZNF208"
"WGCNA_brown","SIK3"
"WGCNA_brown","VPS11"
"WGCNA_brown","ADAR"
"WGCNA_brown","IL6R"
"WGCNA_brown","ANO10"
"WGCNA_brown","SLC25A44"
"WGCNA_brown","PSMC2"
"WGCNA_brown","PCYT1A"
"WGCNA_brown","FBXO27"
"WGCNA_brown","CD300LG"
"WGCNA_brown","ALOX15"
"WGCNA_brown","BCL6B"
"WGCNA_brown","NTN3"
"WGCNA_brown","NEU3"
"WGCNA_brown","TTC9C"
"WGCNA_brown","PARS2"
"WGCNA_brown","UBXN10"
"WGCNA_brown","TRIM58"
"WGCNA_brown","NCSTN"
"WGCNA_brown","BPNT1"
"WGCNA_brown","KIF26B"
"WGCNA_brown","B3GALNT2"
"WGCNA_brown","PIGR"
"WGCNA_brown","FCAMR"
"WGCNA_brown","RPRD2"
"WGCNA_brown","IWS1"
"WGCNA_brown","BMP10"
"WGCNA_brown","ATP1A1"
"WGCNA_brown","TMEM169"
"WGCNA_brown","CCT3"
"WGCNA_brown","CHCHD4"
"WGCNA_brown","SUCLG1"
"WGCNA_brown","ADAMTS9"
"WGCNA_brown","ABHD6"
"WGCNA_brown","CPA3"
"WGCNA_brown","ZDHHC3"
"WGCNA_brown","CLEC3B"
"WGCNA_brown","FYCO1"
"WGCNA_brown","SMIM12"
"WGCNA_brown","RPN1"
"WGCNA_brown","SFMBT1"
"WGCNA_brown","EXO5"
"WGCNA_brown","CLDN19"
"WGCNA_brown","CDC25A"
"WGCNA_brown","CCDC51"
"WGCNA_brown","APEH"
"WGCNA_brown","RAD54L2"
"WGCNA_brown","ETNPPL"
"WGCNA_brown","FHIP1A"
"WGCNA_brown","EGFLAM"
"WGCNA_brown","CCDC127"
"WGCNA_brown","SEPTIN8"
"WGCNA_brown","ANKRD55"
"WGCNA_brown","TBX20"
"WGCNA_brown","GALNT10"
"WGCNA_brown","LMTK2"
"WGCNA_brown","ADCY1"
"WGCNA_brown","SPIDR"
"WGCNA_brown","FMC1"
"WGCNA_brown","DCSTAMP"
"WGCNA_brown","FREM1"
"WGCNA_brown","MYORG"
"WGCNA_brown","UBAP1"
"WGCNA_brown","HGSNAT"
"WGCNA_brown","PGAP4"
"WGCNA_brown","AQP3"
"WGCNA_brown","VCP"
"WGCNA_brown","PIGO"
"WGCNA_brown","STOML2"
"WGCNA_brown","MELK"
"WGCNA_brown","MARCHF8"
"WGCNA_brown","ZCCHC24"
"WGCNA_brown","CRYL1"
"WGCNA_brown","BEND7"
"WGCNA_brown","TAF3"
"WGCNA_brown","VSTM4"
"WGCNA_brown","NSD1"
"WGCNA_brown","CLEC1B"
"WGCNA_brown","BORCS5"
"WGCNA_brown","BMS1"
"WGCNA_brown","NDRG2"
"WGCNA_brown","ZFYVE1"
"WGCNA_brown","TTC7B"
"WGCNA_brown","MOAP1"
"WGCNA_brown","R3HCC1L"
"WGCNA_brown","AMOTL1"
"WGCNA_brown","HTRA1"
"WGCNA_brown","LIPC"
"WGCNA_brown","GPT2"
"WGCNA_brown","HIF1AN"
"WGCNA_brown","NOLC1"
"WGCNA_brown","SGPL1"
"WGCNA_brown","WBP1L"
"WGCNA_brown","TPP1"
"WGCNA_brown","USP54"
"WGCNA_brown","ATP9B"
"WGCNA_brown","PPFIBP2"
"WGCNA_brown","CYB5R2"
"WGCNA_brown","TUB"
"WGCNA_brown","XRRA1"
"WGCNA_brown","CENPN"
"WGCNA_brown","LEO1"
"WGCNA_brown","TK2"
"WGCNA_brown","HSP90B1"
"WGCNA_brown","DCTN5"
"WGCNA_brown","ZBTB39"
"WGCNA_brown","MYO1A"
"WGCNA_brown","PIP4K2C"
"WGCNA_brown","DIS3L"
