"relative_path","baseline_sha256","final_sha256","baseline_size_bytes","final_size_bytes","hash_status","error"
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM1176270_1105A-08_SG-51_Affy.CEL.gz","f84a4aec5df40dcf2aa69aa77698355e5256310761cf21cb9d145964c8ce2ff6","f84a4aec5df40dcf2aa69aa77698355e5256310761cf21cb9d145964c8ce2ff6","5246172","5246172","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM1176271_1105A02_SG-74_AffyHyb.CEL.gz","5c5e1e54846aa6e491514ae91d5369241038483921e23e0b62b393ce218e690d","5c5e1e54846aa6e491514ae91d5369241038483921e23e0b62b393ce218e690d","5164628","5164628","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM1176272_0306A-02_SG-92_AffyHyb.CEL.gz","cd5f9252a7d7eb0f0a66550021c3991c29e8696111fa4dd080c919b2b0568f1b","cd5f9252a7d7eb0f0a66550021c3991c29e8696111fa4dd080c919b2b0568f1b","5286125","5286125","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM1176273_1105A02_SG-44_AffyHyb.CEL.gz","6b804d5a9e33e6810d2917330be06923b03ad54425d7c32299c65ff448108af3","6b804d5a9e33e6810d2917330be06923b03ad54425d7c32299c65ff448108af3","4997856","4997856","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM1176274_0806A-04_SG_05_03_Affy.CEL.gz","f49d83f39408c64e00a01236d33337f9024ae15a9aa2f702632523db0ee53820","f49d83f39408c64e00a01236d33337f9024ae15a9aa2f702632523db0ee53820","5277474","5277474","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM1176275_1105A02_SG-90_AffyHyb.CEL.gz","480d672eba94239d0e44f2903bf40be7ccf6324a600a6e9107ee1791c80b0499","480d672eba94239d0e44f2903bf40be7ccf6324a600a6e9107ee1791c80b0499","5095463","5095463","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300166.CEL.gz","03dd6be92a354016350aa47c527c6dfc8e27caf4beb33c5352bac339748dbb24","03dd6be92a354016350aa47c527c6dfc8e27caf4beb33c5352bac339748dbb24","5032560","5032560","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300167.CEL.gz","7530af26061a5e85c505894e9ef087e58e4a202b3f9f4eb7b60846b0c18b0d93","7530af26061a5e85c505894e9ef087e58e4a202b3f9f4eb7b60846b0c18b0d93","5015832","5015832","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300168.CEL.gz","2497d18067d17032e037be5cb216b74ba936e10d6c04aae3873926c00f90f19a","2497d18067d17032e037be5cb216b74ba936e10d6c04aae3873926c00f90f19a","5436247","5436247","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300169.CEL.gz","4159c77a270bcecf202ac39f7ca45fa67b9d20ccd78121dc4178e5662ca6c743","4159c77a270bcecf202ac39f7ca45fa67b9d20ccd78121dc4178e5662ca6c743","5631774","5631774","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300170.CEL.gz","6b93747168d9e3fd0f44d1812b4ed50320adf1ce725adfe25f4ab9ab6037d345","6b93747168d9e3fd0f44d1812b4ed50320adf1ce725adfe25f4ab9ab6037d345","5486141","5486141","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300171.CEL.gz","1dbd33db5af927608db7bd58deeff01ce5410cf84effe198814279632ddd8288","1dbd33db5af927608db7bd58deeff01ce5410cf84effe198814279632ddd8288","5474804","5474804","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300172.CEL.gz","af2ab6a1d3c9570d78e332942fb895b7503a43f0737ca47d28b3c05c7c3a6260","af2ab6a1d3c9570d78e332942fb895b7503a43f0737ca47d28b3c05c7c3a6260","5836987","5836987","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300173.CEL.gz","bfc34baf0413454c88b44f78bd5f9cf9b67f5458ab2a283b962048cf88f42760","bfc34baf0413454c88b44f78bd5f9cf9b67f5458ab2a283b962048cf88f42760","5243873","5243873","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300174.CEL.gz","b1f51b61762f90a1f0296a38081ad1973011c963ece6392ba1ed678c8e843eca","b1f51b61762f90a1f0296a38081ad1973011c963ece6392ba1ed678c8e843eca","5051828","5051828","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300175.CEL.gz","3c666a36fd53a0c3d5836bd1b5fc875df3e0a75800e49d3ec0285a73455c566d","3c666a36fd53a0c3d5836bd1b5fc875df3e0a75800e49d3ec0285a73455c566d","5183361","5183361","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300176.CEL.gz","b39a6a8e477f14a3dfce2695870817750e675b0816d3b79b07edeff405d98200","b39a6a8e477f14a3dfce2695870817750e675b0816d3b79b07edeff405d98200","5179905","5179905","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300177.CEL.gz","62ac06ef7143cc5527e8907a5269391cefb797f42f3865dbe76d98d71a8b317e","62ac06ef7143cc5527e8907a5269391cefb797f42f3865dbe76d98d71a8b317e","5286289","5286289","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300178.CEL.gz","ee761472697c81f109934cf20e7ba88e6aa5bd333bfe38d927c25da0b0f8d7c6","ee761472697c81f109934cf20e7ba88e6aa5bd333bfe38d927c25da0b0f8d7c6","5016838","5016838","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300179.CEL.gz","53e62241809bb62c056a41a7795b084ad0a070617d72160aeba1ec67ffa58a3f","53e62241809bb62c056a41a7795b084ad0a070617d72160aeba1ec67ffa58a3f","5018349","5018349","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300180.CEL.gz","4d6d22847fdcf3f51042ea14d7e92ac9bb9ec529c827b1fe27b8160c5bf094b4","4d6d22847fdcf3f51042ea14d7e92ac9bb9ec529c827b1fe27b8160c5bf094b4","5211293","5211293","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300181.CEL.gz","c7aec7c68f67f66fdbec2fae81c9f9469f31d62080364dd4ac160ba4ad8e025c","c7aec7c68f67f66fdbec2fae81c9f9469f31d62080364dd4ac160ba4ad8e025c","4980666","4980666","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300182.CEL.gz","767d6eff1f41aedfd1675fc9d945d7c5892616d8f1825c2a5ba846399797e6f3","767d6eff1f41aedfd1675fc9d945d7c5892616d8f1825c2a5ba846399797e6f3","4975974","4975974","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300183.CEL.gz","a4b9309026d36a2cb99f27af11d0bf4138a8fd3b51a832761b46d89edcc58e29","a4b9309026d36a2cb99f27af11d0bf4138a8fd3b51a832761b46d89edcc58e29","5148026","5148026","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300185.CEL.gz","b752b080586e078c9638a35dc0d110862ee956a4124f7077a9e704b4773bd261","b752b080586e078c9638a35dc0d110862ee956a4124f7077a9e704b4773bd261","5349824","5349824","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300186.CEL.gz","3c28bd8646308c2c160edbe54dfd9a8a6187e2ce7a945f746864804794107f8c","3c28bd8646308c2c160edbe54dfd9a8a6187e2ce7a945f746864804794107f8c","4924428","4924428","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300187.CEL.gz","43ce438ea418604db80d97db3f8ea319b75817df5e298d90ec66b0fe9646bb9b","43ce438ea418604db80d97db3f8ea319b75817df5e298d90ec66b0fe9646bb9b","5158142","5158142","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300188.CEL.gz","de067a6937f249c4edd79cac1c98e80d54f6fd2ce611e6eedda2fc5e507b93f9","de067a6937f249c4edd79cac1c98e80d54f6fd2ce611e6eedda2fc5e507b93f9","5022011","5022011","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300189.CEL.gz","5e8c7aa33f0b8d558d5ed0af9e3c94ee9d7b13d61f5cdb643dbe8fe3ae4c119b","5e8c7aa33f0b8d558d5ed0af9e3c94ee9d7b13d61f5cdb643dbe8fe3ae4c119b","5092742","5092742","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300190.CEL.gz","439ada8cf8f00e89a0b293ad81e1762699f3ee1daf7d48942d043f41b7d8fa4c","439ada8cf8f00e89a0b293ad81e1762699f3ee1daf7d48942d043f41b7d8fa4c","5004943","5004943","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300191.CEL.gz","5247aa1819ff96999e5efac9d621a1d81e68e1fcb8a4d3af0f72addced1a9f16","5247aa1819ff96999e5efac9d621a1d81e68e1fcb8a4d3af0f72addced1a9f16","5002117","5002117","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300192.CEL.gz","9c3e64cbeb67da6363dab542887eb5dcfced8e895d6a104614d05a3548759697","9c3e64cbeb67da6363dab542887eb5dcfced8e895d6a104614d05a3548759697","5049452","5049452","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300193.CEL.gz","89ea1bdc959fbe1d26be53e26d28c680b252229310abc3dd9de10343ab616800","89ea1bdc959fbe1d26be53e26d28c680b252229310abc3dd9de10343ab616800","4999863","4999863","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300194.CEL.gz","bfcd855bbf13d96984f69520e37b72b6d57744f78c0ee415282e7a2d6a8c7f6b","bfcd855bbf13d96984f69520e37b72b6d57744f78c0ee415282e7a2d6a8c7f6b","5040893","5040893","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300195.CEL.gz","05afe1315ed0b6319a9c235090927a9b07ab3ce53754b8d595d225c0511c20bc","05afe1315ed0b6319a9c235090927a9b07ab3ce53754b8d595d225c0511c20bc","5120443","5120443","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300196.CEL.gz","d332c47b6d08f211948235011a2636b5b49146c5507e96ae7ac353c307613119","d332c47b6d08f211948235011a2636b5b49146c5507e96ae7ac353c307613119","5047441","5047441","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300197.CEL.gz","78c7f56116d68cf78a92e5cdd89b4bc4567c62f94772e87e116ba77d7a5ea6d0","78c7f56116d68cf78a92e5cdd89b4bc4567c62f94772e87e116ba77d7a5ea6d0","5205714","5205714","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300198.CEL.gz","23ba4909502648d10d7de7813294501326c7e3e86bce6303cc0adf1e73e51107","23ba4909502648d10d7de7813294501326c7e3e86bce6303cc0adf1e73e51107","5127865","5127865","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300199.CEL.gz","26621fad5b69117380247f20d47c8eff582c2b4fc3a6226ec2ac7ea7a4040706","26621fad5b69117380247f20d47c8eff582c2b4fc3a6226ec2ac7ea7a4040706","4938216","4938216","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300200.CEL.gz","ef068b449768fe03257e4148d31928b80053204d2f023aa660bd7efe328fe3ef","ef068b449768fe03257e4148d31928b80053204d2f023aa660bd7efe328fe3ef","5239108","5239108","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300201.CEL.gz","0898b483011c1337b0de24969a37e25f15027471342cd7c4cd4e5b7d6194f60d","0898b483011c1337b0de24969a37e25f15027471342cd7c4cd4e5b7d6194f60d","5059673","5059673","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300202.CEL.gz","3a3a6b6266aa5c6ab1323cfd3e887a85413c74dd93d9da1c648d7c07211e7d44","3a3a6b6266aa5c6ab1323cfd3e887a85413c74dd93d9da1c648d7c07211e7d44","4927287","4927287","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300203.CEL.gz","e66766c0519728c8c4f959eace1e05fa0d0bf0e4e60156a39e230b4f47787f4b","e66766c0519728c8c4f959eace1e05fa0d0bf0e4e60156a39e230b4f47787f4b","4970299","4970299","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300204.CEL.gz","51338e293886edfdf2fbea170f6c71fddacd39a8f3eab478d6b426bcc9a8fa9b","51338e293886edfdf2fbea170f6c71fddacd39a8f3eab478d6b426bcc9a8fa9b","5271572","5271572","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300205.CEL.gz","bd429c188ec5a3df1f0cf77dddb6c9fa91a347e7911569e0931e982e6c23ee5b","bd429c188ec5a3df1f0cf77dddb6c9fa91a347e7911569e0931e982e6c23ee5b","4994200","4994200","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300206.CEL.gz","bf4f7a9eaa1686b349774d73648946bbbb2f59c9d967e37cffb120a20b132ddd","bf4f7a9eaa1686b349774d73648946bbbb2f59c9d967e37cffb120a20b132ddd","5269231","5269231","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300207.CEL.gz","cc5caef3ce2bd036e45fd03f40fd53353d54458187eb549b3c29e64ea4ac563c","cc5caef3ce2bd036e45fd03f40fd53353d54458187eb549b3c29e64ea4ac563c","5224489","5224489","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300208.CEL.gz","84e7012c34af349fe4573aedd918d315ac82e7fd5fec6717b2f3e26cd7c731a3","84e7012c34af349fe4573aedd918d315ac82e7fd5fec6717b2f3e26cd7c731a3","5273050","5273050","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300209.CEL.gz","6bdf02c3bb86a806c8cc61f8e63bae15010d195818c1de4d18e5c2f58aa94b34","6bdf02c3bb86a806c8cc61f8e63bae15010d195818c1de4d18e5c2f58aa94b34","5076035","5076035","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300210.CEL.gz","f1493f78dfabe6abb43dc6a8893f876012b760ebd0f2f1b62da94c6c747338ea","f1493f78dfabe6abb43dc6a8893f876012b760ebd0f2f1b62da94c6c747338ea","5208914","5208914","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300211.CEL.gz","4cc2fbe9fd91c66637a7336c93dd7ecd1c84520e3bbfadc06bc2d9e595f5ed17","4cc2fbe9fd91c66637a7336c93dd7ecd1c84520e3bbfadc06bc2d9e595f5ed17","5191246","5191246","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300212.CEL.gz","c9a5ba95c54399b071f3cc5e98516db00363388ad1fdec1cced4196ce85ff834","c9a5ba95c54399b071f3cc5e98516db00363388ad1fdec1cced4196ce85ff834","5126948","5126948","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300213.CEL.gz","191085fcd72666d114a31bb5f5e1b6597fc238005be0e33b27da69367d718f63","191085fcd72666d114a31bb5f5e1b6597fc238005be0e33b27da69367d718f63","4903459","4903459","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300214.CEL.gz","63cde16af2604ed9c28db5ec5ede8410f8695c7fe3878575fa47b6913562e39b","63cde16af2604ed9c28db5ec5ede8410f8695c7fe3878575fa47b6913562e39b","5298309","5298309","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300215.CEL.gz","547326279e84dc820d39a5e0c7452c228bea708ff10af52ad8fa6b71175131a2","547326279e84dc820d39a5e0c7452c228bea708ff10af52ad8fa6b71175131a2","5209708","5209708","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300216.CEL.gz","d70ae2164ca330b9c73e2a6e9f45d49c07ebb47b0717999903dc0ae891a059e4","d70ae2164ca330b9c73e2a6e9f45d49c07ebb47b0717999903dc0ae891a059e4","5207491","5207491","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300217.CEL.gz","6b1f11780d5d941df00bdd3aa016aac82a80ec1ae7f73d2b47a7e07a92b16894","6b1f11780d5d941df00bdd3aa016aac82a80ec1ae7f73d2b47a7e07a92b16894","4995322","4995322","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300218.CEL.gz","b6b9c6b4e323118cd48a167d7e245f181f2520cf56965cbebf578a024b2603b2","b6b9c6b4e323118cd48a167d7e245f181f2520cf56965cbebf578a024b2603b2","5250245","5250245","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300219.CEL.gz","d46d12d929e29686be8f68f23b88d7896bf6f474c6a0c3fc8a0f62d00cf69a3f","d46d12d929e29686be8f68f23b88d7896bf6f474c6a0c3fc8a0f62d00cf69a3f","5062498","5062498","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300220.CEL.gz","1b71cad9d3e2ef54e6af14b28266b4ead970d94dc10548a5da6497602af38036","1b71cad9d3e2ef54e6af14b28266b4ead970d94dc10548a5da6497602af38036","5358457","5358457","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300221.CEL.gz","e0652b46b4968c2d8a6159c190eae3ce5ebf63eb8e24afb8e67c8bc30cd8a26e","e0652b46b4968c2d8a6159c190eae3ce5ebf63eb8e24afb8e67c8bc30cd8a26e","5175291","5175291","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300222.CEL.gz","874cc250dd3a1dcccfb8705e73b0d9a9dca945a63769a1ff01355380f589c27c","874cc250dd3a1dcccfb8705e73b0d9a9dca945a63769a1ff01355380f589c27c","5473043","5473043","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300223.CEL.gz","a8bfad43f304fdb014a57254d1f2246191835cd71b7255907279e4d4f47a542b","a8bfad43f304fdb014a57254d1f2246191835cd71b7255907279e4d4f47a542b","5089794","5089794","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300224.CEL.gz","78413750bb8d4fb518b6c3cf3e6d8d736aab31bd0cf44aec17e354a8717d4dee","78413750bb8d4fb518b6c3cf3e6d8d736aab31bd0cf44aec17e354a8717d4dee","5188302","5188302","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300225.CEL.gz","69a052b310ca0a5dc51af05daf001aa3a7d1b10c9eb97fe6958d0be01709f195","69a052b310ca0a5dc51af05daf001aa3a7d1b10c9eb97fe6958d0be01709f195","5146445","5146445","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300226.CEL.gz","28a2b4e7bf633e7dab985696bd7a8630dc2fa0c9a1e48eaf0617027539cc260b","28a2b4e7bf633e7dab985696bd7a8630dc2fa0c9a1e48eaf0617027539cc260b","5031340","5031340","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300227.CEL.gz","288b13a2d031d5bec61aba794a9d4d74ea0dd89d3a5536b27aed76efb9db228f","288b13a2d031d5bec61aba794a9d4d74ea0dd89d3a5536b27aed76efb9db228f","5500409","5500409","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300228.CEL.gz","2276f4438d828ae7fcdcca8e8ecb107f513326dbaa32db93c6b56d28167b24ac","2276f4438d828ae7fcdcca8e8ecb107f513326dbaa32db93c6b56d28167b24ac","4896875","4896875","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300229.CEL.gz","b203b32b2a2bb65c7af2aeab1b429357d0821aa9c36da31514b0ce982038aacc","b203b32b2a2bb65c7af2aeab1b429357d0821aa9c36da31514b0ce982038aacc","4907583","4907583","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300230.CEL.gz","675b36923f87f6da459d384cc856108c07799c61f6f6d923af6a9aaff4e9fef2","675b36923f87f6da459d384cc856108c07799c61f6f6d923af6a9aaff4e9fef2","5034438","5034438","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300231.CEL.gz","e452c04a7b2836fd57e90fd9b9ea6d8efccfb18617b796b20a403eae89676535","e452c04a7b2836fd57e90fd9b9ea6d8efccfb18617b796b20a403eae89676535","5176963","5176963","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300232.CEL.gz","34f90f69e6b19bf4f4e61ab560b44a96a5ae2c260f32d3bb45518d0d2b1f0f84","34f90f69e6b19bf4f4e61ab560b44a96a5ae2c260f32d3bb45518d0d2b1f0f84","5186409","5186409","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300233.CEL.gz","781e58c13f13fe2aad0a9a278b0030ce34726064201c092e5ad66f31721ee259","781e58c13f13fe2aad0a9a278b0030ce34726064201c092e5ad66f31721ee259","5146461","5146461","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300234.CEL.gz","8966fd000899ec9435403311bae6cd5a54d69f24db86f2f228aef56f373e9f5f","8966fd000899ec9435403311bae6cd5a54d69f24db86f2f228aef56f373e9f5f","5275701","5275701","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300235.CEL.gz","00591aa0adbd36400aafd250fbd9571c22e94a6246f3ffdf9a22d8ef834f060c","00591aa0adbd36400aafd250fbd9571c22e94a6246f3ffdf9a22d8ef834f060c","5212028","5212028","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300236.CEL.gz","935aa15e1d89c828d6ab0bd537929b09117ab1afe77850832c023ecce113f752","935aa15e1d89c828d6ab0bd537929b09117ab1afe77850832c023ecce113f752","5196862","5196862","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300237.CEL.gz","48233e930be544dd760b50f9218e516e6061921074923474ec0b0aa03faf6f32","48233e930be544dd760b50f9218e516e6061921074923474ec0b0aa03faf6f32","5209882","5209882","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300238.CEL.gz","585dabef89f79ca745983f5c8a76855464fe9d314562384bed1353d3618f8176","585dabef89f79ca745983f5c8a76855464fe9d314562384bed1353d3618f8176","5212466","5212466","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300239.CEL.gz","f9fe280a372232303b76f7772d260a904b37de38e978b428db184767637165b8","f9fe280a372232303b76f7772d260a904b37de38e978b428db184767637165b8","5260321","5260321","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300240.CEL.gz","e3bf0caef1c8240afa524211483b700245c87d34800feb8ee8098865ae6380ff","e3bf0caef1c8240afa524211483b700245c87d34800feb8ee8098865ae6380ff","5149392","5149392","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300241.CEL.gz","6e5e98fa7ea165af0048f3d10cb8333d11251aa5bfe74b6ae4a0cddbe0b10c29","6e5e98fa7ea165af0048f3d10cb8333d11251aa5bfe74b6ae4a0cddbe0b10c29","5229462","5229462","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300242.CEL.gz","458ed4962634e08ac11b0ac6cc0063d2251e6bdd81495a76b662fe9110155599","458ed4962634e08ac11b0ac6cc0063d2251e6bdd81495a76b662fe9110155599","5237380","5237380","unchanged",""
"01_raw_data\cognitive_impairment_AD\supplementary\GSE48350\GSE48350_RAW\GSM300243.CEL.gz","9d9c1094472efc648f737441a6b948f2709f2a1f9cc69ebd498a231557062886","9d9c1094472efc648f737441a6b948f2709f2a1f9cc69ebd498a231557062886","5203851","5203851","unchanged",""
